"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"ARC111.IN2-94001","PROV","OPT",17,17,0,0,2.1,899,30549,"PA2"
"ARC111.IN2-100271","PROV","OPT",16,16,0,0,4.36,2561,58522,"PA2"
"ARC111.IN2-107431","PROV","OPT",15,15,0,0,3.03,1640,53616,"PA2"
"ARC111.IN2-113781","PROV","OPT",14,14,0,0,0.41,0,1535,"PA2"
"ARC111.IN2-115701","FEAS","SUB",14,13,1,1,600.01,1301123,20225708,"PA2"
"ARC111.IN2-170671","PROV","OPT",9,9,0,0,0.53,135,7478,"PA2"
"BARTHOL2.IN2-841","FEAS","SUB",52,51,1,1,600.02,286924,3476192,"PA2"
"BARTHOL2.IN2-851","FEAS","SUB",51,50,1,1,600.02,145768,3443732,"PA2"
"BARTHOL2.IN2-871","INF","SUB",NA,NA,NA,NA,600.09,83378,2859764,"PA2"
"BARTHOL2.IN2-891","FEAS","SUB",50,48,2,2,600.09,146682,3341753,"PA2"
"BARTHOL2.IN2-911","INF","SUB",NA,NA,NA,NA,600.01,72349,4481058,"PA2"
"BARTHOL2.IN2-931","INF","SUB",NA,NA,NA,NA,600.02,125503,5004175,"PA2"
"BARTHOL2.IN2-951","FEAS","SUB",46,45,1,1,600.02,226502,5399765,"PA2"
"BARTHOL2.IN2-971","FEAS","SUB",45,44,1,1,600.07,209705,4914631,"PA2"
"BARTHOL2.IN2-991","FEAS","SUB",44,43,1,1,600.01,98951,4048205,"PA2"
"BARTHOL2.IN2-1011","FEAS","SUB",47,42,5,5,600.11,100530,5342134,"PA2"
"BARTHOL2.IN2-1041","FEAS","SUB",42,41,1,1,600.09,213939,6857974,"PA2"
"BARTHOL2.IN2-1061","FEAS","SUB",41,40,1,1,600.13,215316,5234032,"PA2"
"BARTHOL2.IN2-1091","FEAS","SUB",40,39,1,1,600.01,138989,7427959,"PA2"
"BARTHOL2.IN2-1121","FEAS","SUB",39,38,1,1,600.01,181406,8082615,"PA2"
"BARTHOL2.IN2-1151","FEAS","SUB",38,37,1,1,600.01,208437,7029450,"PA2"
"BARTHOL2.IN2-1181","FEAS","SUB",37,36,1,1,600.02,326839,4733522,"PA2"
"BARTHOL2.IN2-1211","FEAS","SUB",36,35,1,1,600.02,206026,8243447,"PA2"
"BARTHOL2.IN2-1251","FEAS","SUB",35,34,1,1,600.02,280707,5599801,"PA2"
"BARTHOL2.IN2-1291","FEAS","SUB",34,33,1,1,600.01,298522,7559510,"PA2"
"BARTHOL2.IN2-1331","FEAS","SUB",33,32,1,1,600.02,328608,7995037,"PA2"
"BARTHOL2.IN2-1371","FEAS","SUB",32,31,1,1,600.09,348689,8907700,"PA2"
"BARTHOL2.IN2-1421","FEAS","SUB",31,30,1,1,600.02,522544,4810310,"PA2"
"BARTHOL2.IN2-1461","FEAS","SUB",30,29,1,1,600.08,336514,9288999,"PA2"
"BARTHOL2.IN2-1521","FEAS","SUB",29,28,1,1,600,252931,7448510,"PA2"
"BARTHOL2.IN2-1571","FEAS","SUB",28,27,1,1,600.03,331260,9307136,"PA2"
"BARTHOL2.IN2-1631","FEAS","SUB",27,26,1,1,600.01,541036,9399869,"PA2"
"BARTHOL2.IN2-1701","FEAS","SUB",26,25,1,1,600.02,536499,9059010,"PA2"
"BARTHOLD.IN2-4031","PROV","OPT",14,14,0,0,21.24,48811,366036,"PA2"
"BARTHOLD.IN2-4341","PROV","OPT",13,13,0,0,6.81,4348,95872,"PA2"
"BARTHOLD.IN2-4701","PROV","OPT",12,12,0,0,6.59,3657,108907,"PA2"
"BARTHOLD.IN2-5131","PROV","OPT",11,11,0,0,28.94,53880,585244,"PA2"
"BARTHOLD.IN2-5641","PROV","OPT",10,10,0,0,8.35,12349,116387,"PA2"
"BARTHOLD.IN2-6261","PROV","OPT",9,9,0,0,100.39,318419,2194771,"PA2"
"BARTHOLD.IN2-7051","PROV","OPT",8,8,0,0,1.63,1831,60036,"PA2"
"BARTHOLD.IN2-8051","PROV","OPT",7,7,0,0,183.4,759793,4064760,"PA2"
"BOWMAN8.IN2-201","PROV","OPT",5,5,0,0,0,0,2,"PA2"
"BUXEY.IN2-271","PROV","OPT",13,13,0,0,0.63,874,32008,"PA2"
"BUXEY.IN2-301","PROV","OPT",12,12,0,0,0.14,0,734,"PA2"
"BUXEY.IN2-331","PROV","OPT",11,11,0,0,0.1,0,381,"PA2"
"BUXEY.IN2-361","PROV","OPT",10,10,0,0,0.13,0,992,"PA2"
"BUXEY.IN2-411","PROV","OPT",8,8,0,0,0.17,208,2726,"PA2"
"BUXEY.IN2-471","PROV","OPT",7,7,0,0,0.06,0,250,"PA2"
"BUXEY.IN2-541","PROV","OPT",7,7,0,0,0.06,0,421,"PA2"
"GUNTHER.IN2-411","PROV","OPT",14,14,0,0,5.63,4039,304730,"PA2"
"GUNTHER.IN2-441","PROV","OPT",12,12,0,0,1.17,1247,66479,"PA2"
"GUNTHER.IN2-491","PROV","OPT",11,11,0,0,0.84,2180,49718,"PA2"
"GUNTHER.IN2-541","PROV","OPT",9,9,0,0,0.1,0,574,"PA2"
"GUNTHER.IN2-611","PROV","OPT",9,9,0,0,0.06,0,303,"PA2"
"GUNTHER.IN2-691","PROV","OPT",8,8,0,0,0.04,0,274,"PA2"
"GUNTHER.IN2-811","PROV","OPT",7,7,0,0,0.05,0,302,"PA2"
"HAHN.IN2-20041","PROV","OPT",8,8,0,0,0.02,0,159,"PA2"
"HAHN.IN2-23381","PROV","OPT",7,7,0,0,0.06,0,321,"PA2"
"HAHN.IN2-28061","PROV","OPT",6,6,0,0,0.06,17,369,"PA2"
"HAHN.IN2-35071","PROV","OPT",5,5,0,0,0.01,0,90,"PA2"
"HAHN.IN2-46761","PROV","OPT",4,4,0,0,0.01,0,130,"PA2"
"HESKIA.IN2-1381","PROV","OPT",8,8,0,0,0.03,0,116,"PA2"
"HESKIA.IN2-2051","PROV","OPT",5,5,0,0,0.03,0,91,"PA2"
"HESKIA.IN2-2161","PROV","OPT",5,5,0,0,0.02,0,108,"PA2"
"HESKIA.IN2-2561","PROV","OPT",4,4,0,0,0.03,0,105,"PA2"
"HESKIA.IN2-3241","PROV","OPT",4,4,0,0,0.01,0,62,"PA2"
"HESKIA.IN2-3421","PROV","OPT",3,3,0,0,0.02,0,136,"PA2"
"JACKSON.IN2-71","PROV","OPT",8,8,0,0,0.01,0,65,"PA2"
"JACKSON.IN2-91","PROV","OPT",6,6,0,0,0.01,0,26,"PA2"
"JACKSON.IN2-101","PROV","OPT",5,5,0,0,0.01,0,58,"PA2"
"JACKSON.IN2-131","PROV","OPT",4,4,0,0,0.01,0,24,"PA2"
"JACKSON.IN2-141","PROV","OPT",4,4,0,0,0.01,0,14,"PA2"
"JACKSON.IN2-211","PROV","OPT",3,3,0,0,0,0,3,"PA2"
"JAESCHKE.IN2-61","PROV","OPT",8,8,0,0,0,0,2,"PA2"
"JAESCHKE.IN2-71","PROV","OPT",7,7,0,0,0,0,2,"PA2"
"JAESCHKE.IN2-81","PROV","OPT",6,6,0,0,0,0,8,"PA2"
"JAESCHKE.IN2-101","PROV","OPT",4,4,0,0,0,0,6,"PA2"
"JAESCHKE.IN2-181","PROV","OPT",3,3,0,0,0,0,0,"PA2"
"KILBRID.IN2-561","PROV","OPT",10,10,0,0,0.22,0,721,"PA2"
"KILBRID.IN2-571","PROV","OPT",10,10,0,0,0.13,0,446,"PA2"
"KILBRID.IN2-621","PROV","OPT",9,9,0,0,0.27,94,2077,"PA2"
"KILBRID.IN2-691","PROV","OPT",8,8,0,0,0.17,0,374,"PA2"
"KILBRID.IN2-791","PROV","OPT",7,7,0,0,0.07,0,151,"PA2"
"KILBRID.IN2-921","PROV","OPT",6,6,0,0,0.08,0,344,"PA2"
"KILBRID.IN2-1101","PROV","OPT",6,6,0,0,0.04,0,204,"PA2"
"KILBRID.IN2-1111","PROV","OPT",5,5,0,0,0.04,0,335,"PA2"
"KILBRID.IN2-1381","PROV","OPT",4,4,0,0,0.03,0,226,"PA2"
"KILBRID.IN2-1841","PROV","OPT",3,3,0,0,0.01,0,93,"PA2"
"LUTZ1.IN2-14141","PROV","OPT",11,11,0,0,0.06,0,463,"PA2"
"LUTZ1.IN2-15721","PROV","OPT",10,10,0,0,0.12,0,352,"PA2"
"LUTZ1.IN2-17681","PROV","OPT",9,9,0,0,0.05,0,414,"PA2"
"LUTZ1.IN2-20201","PROV","OPT",8,8,0,0,0.04,0,245,"PA2"
"LUTZ1.IN2-23571","PROV","OPT",7,7,0,0,0.04,0,310,"PA2"
"LUTZ1.IN2-28281","PROV","OPT",6,6,0,0,0.03,0,161,"PA2"
"LUTZ2.IN2-111","INF","SUB",NA,NA,NA,NA,600.05,213588,7908848,"PA2"
"LUTZ2.IN2-121","INF","SUB",NA,NA,NA,NA,600.04,178104,7049568,"PA2"
"LUTZ2.IN2-131","FEAS","SUB",45,38,5,5,600.05,247597,11152946,"PA2"
"LUTZ2.IN2-141","FEAS","SUB",44,35,7,7,600.07,314816,12232992,"PA2"
"LUTZ2.IN2-151","INF","SUB",NA,NA,NA,NA,600.05,439533,14977437,"PA2"
"LUTZ2.IN2-161","INF","SUB",NA,NA,NA,NA,600.04,265030,13666301,"PA2"
"LUTZ2.IN2-171","FEAS","SUB",30,29,1,1,600.01,810175,15431042,"PA2"
"LUTZ2.IN2-181","INF","SUB",NA,NA,NA,NA,600.06,507415,15680748,"PA2"
"LUTZ2.IN2-191","FEAS","SUB",27,26,1,1,600.01,579048,21317174,"PA2"
"LUTZ2.IN2-201","PROV","OPT",25,25,0,0,47.05,32625,1008548,"PA2"
"LUTZ2.IN2-211","FEAS","SUB",26,24,2,2,600.01,1109064,15912983,"PA2"
"LUTZ3.IN2-751","PROV","OPT",23,23,0,0,34.86,16126,735942,"PA2"
"LUTZ3.IN2-791","PROV","OPT",22,22,0,0,104.99,129530,2928178,"PA2"
"LUTZ3.IN2-831","PROV","OPT",21,21,0,0,44.31,31803,1084089,"PA2"
"LUTZ3.IN2-871","PROV","OPT",20,20,0,0,21.19,9770,426540,"PA2"
"LUTZ3.IN2-921","PROV","OPT",19,19,0,0,483,52727,7542124,"PA2"
"LUTZ3.IN2-971","PROV","OPT",18,18,0,0,6.55,3097,121442,"PA2"
"LUTZ3.IN2-1031","PROV","OPT",17,17,0,0,10.11,4447,195882,"PA2"
"LUTZ3.IN2-1101","FEAS","SUB",16,15,1,1,600.01,255011,12099032,"PA2"
"LUTZ3.IN2-1181","PROV","OPT",14,14,0,0,157.32,54333,3232484,"PA2"
"LUTZ3.IN2-1271","PROV","OPT",14,14,0,0,17.97,7474,500059,"PA2"
"LUTZ3.IN2-1371","PROV","OPT",13,13,0,0,14.08,3925,561431,"PA2"
"LUTZ3.IN2-1501","PROV","OPT",12,12,0,0,52.07,458453,1832670,"PA2"
"MANSOOR.IN2-481","PROV","OPT",4,4,0,0,0.01,0,33,"PA2"
"MANSOOR.IN2-621","PROV","OPT",3,3,0,0,0.01,0,41,"PA2"
"MANSOOR.IN2-941","PROV","OPT",2,2,0,0,0,0,19,"PA2"
"MERTENS.IN2-61","PROV","OPT",6,6,0,0,0,0,8,"PA2"
"MERTENS.IN2-71","PROV","OPT",5,5,0,0,0,0,12,"PA2"
"MERTENS.IN2-81","PROV","OPT",5,5,0,0,0,0,7,"PA2"
"MERTENS.IN2-101","PROV","OPT",3,3,0,0,0,0,10,"PA2"
"MERTENS.IN2-151","PROV","OPT",2,2,0,0,0,0,2,"PA2"
"MERTENS.IN2-181","PROV","OPT",2,2,0,0,0,0,2,"PA2"
"MITCHELL.IN2-141","PROV","OPT",8,8,0,0,0.02,0,265,"PA2"
"MITCHELL.IN2-151","PROV","OPT",8,8,0,0,0.01,0,86,"PA2"
"MITCHELL.IN2-211","PROV","OPT",5,5,0,0,0.01,0,76,"PA2"
"MITCHELL.IN2-261","PROV","OPT",5,5,0,0,0.01,0,11,"PA2"
"MITCHELL.IN2-351","PROV","OPT",3,3,0,0,0.01,0,90,"PA2"
"MITCHELL.IN2-391","PROV","OPT",3,3,0,0,0.01,0,57,"PA2"
"MUKHERJE.IN2-1761","PROV","OPT",25,25,0,0,2.07,740,21931,"PA2"
"MUKHERJE.IN2-1831","PROV","OPT",24,24,0,0,6.91,3600,68410,"PA2"
"MUKHERJE.IN2-1921","PROV","OPT",23,23,0,0,5.06,2419,37408,"PA2"
"MUKHERJE.IN2-2011","PROV","OPT",22,22,0,0,15.88,33799,204799,"PA2"
"MUKHERJE.IN2-2111","PROV","OPT",21,21,0,0,1.94,1081,30981,"PA2"
"MUKHERJE.IN2-2221","PROV","OPT",20,20,0,0,2.47,1840,23787,"PA2"
"MUKHERJE.IN2-2341","PROV","OPT",19,19,0,0,2.95,1625,35238,"PA2"
"MUKHERJE.IN2-2481","PROV","OPT",18,18,0,0,0.48,0,1258,"PA2"
"MUKHERJE.IN2-2631","PROV","OPT",17,17,0,0,1.06,421,16467,"PA2"
"MUKHERJE.IN2-2811","PROV","OPT",16,16,0,0,0.67,140,7283,"PA2"
"MUKHERJE.IN2-3011","PROV","OPT",15,15,0,0,0.81,338,12573,"PA2"
"MUKHERJE.IN2-3241","PROV","OPT",14,14,0,0,0.34,0,1285,"PA2"
"MUKHERJE.IN2-3511","PROV","OPT",13,13,0,0,0.29,0,1174,"PA2"
"ROSZIEG.IN2-141","PROV","OPT",10,10,0,0,0.03,0,255,"PA2"
"ROSZIEG.IN2-161","PROV","OPT",8,8,0,0,0.03,0,223,"PA2"
"ROSZIEG.IN2-181","PROV","OPT",8,8,0,0,0.02,0,89,"PA2"
"ROSZIEG.IN2-211","PROV","OPT",6,6,0,0,0.03,0,161,"PA2"
"ROSZIEG.IN2-251","PROV","OPT",6,6,0,0,0.01,0,89,"PA2"
"ROSZIEG.IN2-321","PROV","OPT",4,4,0,0,0.02,0,89,"PA2"
"SAWYER30.IN2-251","PROV","OPT",14,14,0,0,6.11,2321,270965,"PA2"
"SAWYER30.IN2-271","PROV","OPT",13,13,0,0,1.58,1198,96584,"PA2"
"SAWYER30.IN2-301","PROV","OPT",12,12,0,0,0.14,23,1024,"PA2"
"SAWYER30.IN2-331","PROV","OPT",11,11,0,0,0.93,2648,63050,"PA2"
"SAWYER30.IN2-361","PROV","OPT",10,10,0,0,2.49,1846,123500,"PA2"
"SAWYER30.IN2-411","PROV","OPT",8,8,0,0,0.1,0,380,"PA2"
"SAWYER30.IN2-471","PROV","OPT",7,7,0,0,0.07,0,312,"PA2"
"SAWYER30.IN2-541","PROV","OPT",7,7,0,0,0.16,772,7339,"PA2"
"SAWYER30.IN2-751","PROV","OPT",5,5,0,0,0.02,0,79,"PA2"
"SCHOLL.IN2-13941","INF","SUB",NA,NA,NA,NA,600.01,4196,1306263,"PA2"
"SCHOLL.IN2-14221","INF","SUB",NA,NA,NA,NA,600,7775,1411596,"PA2"
"SCHOLL.IN2-14521","INF","SUB",NA,NA,NA,NA,600,13634,1541966,"PA2"
"SCHOLL.IN2-14831","INF","SUB",NA,NA,NA,NA,600.01,6063,1586876,"PA2"
"SCHOLL.IN2-15151","INF","SUB",NA,NA,NA,NA,600,11095,1515049,"PA2"
"SCHOLL.IN2-15481","INF","SUB",NA,NA,NA,NA,600,8373,1641361,"PA2"
"SCHOLL.IN2-15841","INF","SUB",NA,NA,NA,NA,600.01,12365,1675544,"PA2"
"SCHOLL.IN2-16201","INF","SUB",NA,NA,NA,NA,600,9925,1744293,"PA2"
"SCHOLL.IN2-16591","INF","SUB",NA,NA,NA,NA,600,9947,1609733,"PA2"
"SCHOLL.IN2-16991","INF","SUB",NA,NA,NA,NA,600,9876,1661630,"PA2"
"SCHOLL.IN2-17421","INF","SUB",NA,NA,NA,NA,600,15673,1719141,"PA2"
"SCHOLL.IN2-17871","INF","SUB",NA,NA,NA,NA,600.01,10632,1923224,"PA2"
"SCHOLL.IN2-18341","INF","SUB",NA,NA,NA,NA,600,9184,2181150,"PA2"
"SCHOLL.IN2-18831","INF","SUB",NA,NA,NA,NA,600.11,30417,1643225,"PA2"
"SCHOLL.IN2-19351","INF","SUB",NA,NA,NA,NA,600.12,66028,1860955,"PA2"
"SCHOLL.IN2-19911","INF","SUB",NA,NA,NA,NA,600.1,107856,1668282,"PA2"
"SCHOLL.IN2-20491","INF","SUB",NA,NA,NA,NA,600.14,34406,2713571,"PA2"
"SCHOLL.IN2-21111","INF","SUB",NA,NA,NA,NA,600.09,89360,1925823,"PA2"
"SCHOLL.IN2-21771","INF","SUB",NA,NA,NA,NA,600.08,109419,2079188,"PA2"
"SCHOLL.IN2-22471","INF","SUB",NA,NA,NA,NA,600.09,98709,2221319,"PA2"
"SCHOLL.IN2-23221","INF","SUB",NA,NA,NA,NA,600.1,97533,3214856,"PA2"
"SCHOLL.IN2-24021","INF","SUB",NA,NA,NA,NA,600.1,94914,2553849,"PA2"
"SCHOLL.IN2-24881","INF","SUB",NA,NA,NA,NA,600.11,182762,3563517,"PA2"
"SCHOLL.IN2-25801","INF","SUB",NA,NA,NA,NA,600.14,130031,4528929,"PA2"
"SCHOLL.IN2-26801","INF","SUB",NA,NA,NA,NA,600.12,153157,5407625,"PA2"
"SCHOLL.IN2-27871","INF","SUB",NA,NA,NA,NA,600.09,213566,3306316,"PA2"
"TONGE70.IN2-1601","FEAS","OPT",23,22,0,0,600,141283,13810151,"PA2"
"TONGE70.IN2-1681","PROV","OPT",22,22,0,0,127.54,70541,2667013,"PA2"
"TONGE70.IN2-1761","FEAS","OPT",21,20,0,0,600,289993,16576815,"PA2"
"TONGE70.IN2-1851","FEAS","OPT",20,19,0,0,600,295688,14504092,"PA2"
"TONGE70.IN2-1951","FEAS","OPT",19,18,0,0,600,444346,16669176,"PA2"
"TONGE70.IN2-2071","FEAS","OPT",18,17,0,0,600,1480868,18467368,"PA2"
"TONGE70.IN2-2201","PROV","OPT",17,17,0,0,549.37,829842,18632509,"PA2"
"TONGE70.IN2-2341","FEAS","OPT",16,15,0,0,600,649965,19462208,"PA2"
"TONGE70.IN2-2511","PROV","OPT",14,14,0,0,196.69,536373,8173707,"PA2"
"TONGE70.IN2-2701","FEAS","OPT",14,13,0,0,600,910741,21700726,"PA2"
"TONGE70.IN2-2931","FEAS","OPT",13,12,0,0,600,3022913,16334297,"PA2"
"TONGE70.IN2-3201","PROV","OPT",11,11,0,0,93.37,340785,3474280,"PA2"
"TONGE70.IN2-3641","PROV","OPT",10,10,0,0,0.33,351,9161,"PA2"
"TONGE70.IN2-4101","PROV","OPT",9,9,0,0,0.08,0,264,"PA2"
"TONGE70.IN2-4681","PROV","OPT",8,8,0,0,0.11,0,542,"PA2"
"TONGE70.IN2-5271","PROV","OPT",7,7,0,0,0.12,0,556,"PA2"
"WARNECKE.IN2-541","FEAS","SUB",58,29,27,27,600.06,69925,6935990,"PA2"
"WARNECKE.IN2-561","FEAS","SUB",43,29,14,14,600.03,965485,24518898,"PA2"
"WARNECKE.IN2-581","FEAS","OPT",29,28,0,0,600.02,1606834,17613324,"PA2"
"WARNECKE.IN2-601","FEAS","SUB",34,26,7,7,600.03,874538,12074924,"PA2"
"WARNECKE.IN2-621","FEAS","OPT",27,25,0,0,600.03,927909,16133447,"PA2"
"WARNECKE.IN2-651","FEAS","SUB",26,24,1,1,600.06,1045355,20146328,"PA2"
"WARNECKE.IN2-681","INF","SUB",NA,NA,NA,NA,600.01,1237927,22947732,"PA2"
"WARNECKE.IN2-711","PROV","OPT",23,23,0,0,570.16,78592,13907680,"PA2"
"WARNECKE.IN2-741","PROV","OPT",22,22,0,0,190.76,25405,4097361,"PA2"
"WARNECKE.IN2-781","FEAS","OPT",21,20,0,0,600.01,124377,16713341,"PA2"
"WARNECKE.IN2-821","PROV","OPT",20,20,0,0,200.05,18164,4347826,"PA2"
"WARNECKE.IN2-861","PROV","OPT",19,19,0,0,3.54,1664,46815,"PA2"
"WARNECKE.IN2-921","PROV","OPT",17,17,0,0,35.7,68766,1155009,"PA2"
"WARNECKE.IN2-971","PROV","OPT",17,17,0,0,27.72,30088,796924,"PA2"
"WARNECKE.IN2-1041","PROV","OPT",15,15,0,0,242.12,187968,7338677,"PA2"
"WARNECKE.IN2-1111","PROV","OPT",14,14,0,0,41.14,297830,1179807,"PA2"
"WEE-MAG.IN2-281","PROV","OPT",63,63,0,0,4.18,763,71822,"PA2"
"WEE-MAG.IN2-291","PROV","OPT",63,63,0,0,0.77,0,820,"PA2"
"WEE-MAG.IN2-301","PROV","OPT",62,62,0,0,6.43,873,44854,"PA2"
"WEE-MAG.IN2-311","PROV","OPT",62,62,0,0,7.56,808,85324,"PA2"
"WEE-MAG.IN2-321","PROV","OPT",61,61,0,0,6.47,1610,69919,"PA2"
"WEE-MAG.IN2-331","PROV","OPT",61,61,0,0,5.28,1581,38233,"PA2"
"WEE-MAG.IN2-341","PROV","OPT",61,61,0,0,3.85,790,32147,"PA2"
"WEE-MAG.IN2-351","PROV","OPT",60,60,0,0,12.65,5406,155485,"PA2"
"WEE-MAG.IN2-361","PROV","OPT",60,60,0,0,0.66,0,1266,"PA2"
"WEE-MAG.IN2-371","PROV","OPT",60,60,0,0,0.72,0,1009,"PA2"
"WEE-MAG.IN2-381","PROV","OPT",60,60,0,0,5.42,796,46839,"PA2"
"WEE-MAG.IN2-391","PROV","OPT",60,60,0,0,1.18,141,4319,"PA2"
"WEE-MAG.IN2-401","PROV","OPT",60,60,0,0,0.9,31,2515,"PA2"
"WEE-MAG.IN2-411","PROV","OPT",59,59,0,0,12.01,2281,212370,"PA2"
"WEE-MAG.IN2-421","PROV","OPT",55,55,0,0,16.08,4689,239441,"PA2"
"WEE-MAG.IN2-431","PROV","OPT",50,50,0,0,4.04,1366,74913,"PA2"
"WEE-MAG.IN2-451","FEAS","OPT",38,34,0,0,600.04,61803,6430704,"PA2"
"WEE-MAG.IN2-461","FEAS","OPT",34,33,0,0,600.11,98043,8381810,"PA2"
"WEE-MAG.IN2-471","FEAS","OPT",33,32,0,0,600.08,208270,14036608,"PA2"
"WEE-MAG.IN2-491","FEAS","OPT",32,31,0,0,600.05,375382,13022299,"PA2"
"WEE-MAG.IN2-501","FEAS","OPT",32,31,0,0,600.01,415718,18074555,"PA2"
"WEE-MAG.IN2-521","PROV","OPT",31,31,0,0,6.18,1479,72150,"PA2"
"WEE-MAG.IN2-541","PROV","OPT",31,31,0,0,7.69,1589,113303,"PA2"
"WEE-MAG.IN2-561","PROV","OPT",30,30,0,0,3.62,792,44446,"PA2"
"ARC83.IN2-37862","PROV","OPT",21,21,0,0,60.81,5866,625453,"PA3"
"ARC83.IN2-39852","PROV","OPT",20,20,0,0,81.74,12389,1167720,"PA3"
"ARC83.IN2-42062","PROV","OPT",19,19,0,0,7.55,1035,107675,"PA3"
"ARC83.IN2-44542","PROV","OPT",18,18,0,0,7.61,1658,106855,"PA3"
"ARC83.IN2-47322","PROV","OPT",17,17,0,0,12.79,1556,201585,"PA3"
"ARC83.IN2-50482","PROV","OPT",16,16,0,0,6.25,1570,97248,"PA3"
"ARC83.IN2-54082","PROV","OPT",15,15,0,0,7.84,3153,292588,"PA3"
"ARC83.IN2-58242","PROV","OPT",14,14,0,0,0.67,0,3682,"PA3"
"ARC83.IN2-58532","PROV","OPT",14,14,0,0,0.4,0,2408,"PA3"
"ARC83.IN2-63092","PROV","OPT",13,13,0,0,0.36,0,2379,"PA3"
"ARC83.IN2-68422","PROV","OPT",12,12,0,0,1.13,118,8510,"PA3"
"ARC83.IN2-68832","PROV","OPT",12,12,0,0,0.33,0,1874,"PA3"
"ARC83.IN2-75712","PROV","OPT",11,11,0,0,0.41,0,1740,"PA3"
"ARC83.IN2-84122","PROV","OPT",10,10,0,0,0.23,0,1257,"PA3"
"ARC83.IN2-88982","PROV","OPT",9,9,0,0,0.24,251,4023,"PA3"
"ARC83.IN2-108162","PROV","OPT",8,8,0,0,1.72,3170,82832,"PA3"
"ARC111.IN2-57552","PROV","OPT",27,27,0,0,11.45,2814,96167,"PA3"
"ARC111.IN2-57852","PROV","OPT",27,27,0,0,17.83,2647,157121,"PA3"
"ARC111.IN2-60162","PROV","OPT",26,26,0,0,42.92,33172,383414,"PA3"
"ARC111.IN2-62672","PROV","OPT",25,25,0,0,10.16,9557,108619,"PA3"
"ARC111.IN2-65402","PROV","OPT",24,24,0,0,39.84,3108,297464,"PA3"
"ARC111.IN2-68372","PROV","OPT",23,23,0,0,7.68,312,64370,"PA3"
"ARC111.IN2-71622","PROV","OPT",22,22,0,0,9.81,1728,100920,"PA3"
"ARC111.IN2-75202","FEAS","OPT",21,20,0,0,600.02,327773,8110970,"PA3"
"ARC111.IN2-79162","PROV","OPT",20,20,0,0,11.24,736,101664,"PA3"
"ARC111.IN2-83562","PROV","OPT",19,19,0,0,7.96,2180,94122,"PA3"
"ARC111.IN2-88472","PROV","OPT",18,18,0,0,30.64,3156,371503,"PA3"
"ARC111.IN2-94002","PROV","OPT",17,17,0,0,14.65,1982,165386,"PA3"
"ARC111.IN2-100272","PROV","OPT",16,16,0,0,8.42,974,130230,"PA3"
"ARC111.IN2-107432","PROV","OPT",15,15,0,0,19.79,3217,388443,"PA3"
"ARC111.IN2-113782","PROV","OPT",14,14,0,0,3.21,121,39108,"PA3"
"ARC111.IN2-115702","FEAS","SUB",14,13,1,1,600.01,187400,9080064,"PA3"
"ARC111.IN2-170672","PROV","OPT",9,9,0,0,0.41,0,1441,"PA3"
"BARTHOL2.IN2-842","INF","SUB",NA,NA,NA,NA,600.01,5864,1524796,"PA3"
"BARTHOL2.IN2-852","INF","SUB",NA,NA,NA,NA,600,4194,1564456,"PA3"
"BARTHOL2.IN2-872","INF","SUB",NA,NA,NA,NA,600.01,3495,1305790,"PA3"
"BARTHOL2.IN2-892","FEAS","SUB",92,48,44,44,600,4314,1759782,"PA3"
"BARTHOL2.IN2-912","FEAS","SUB",78,47,31,31,600.13,6675,1444366,"PA3"
"BARTHOL2.IN2-932","INF","SUB",NA,NA,NA,NA,600,4101,1282269,"PA3"
"BARTHOL2.IN2-952","INF","SUB",NA,NA,NA,NA,600.01,5214,1632033,"PA3"
"BARTHOL2.IN2-972","FEAS","SUB",45,44,1,1,600,9219,1752837,"PA3"
"BARTHOL2.IN2-992","FEAS","SUB",48,43,5,5,600.01,13561,2086143,"PA3"
"BARTHOL2.IN2-1012","INF","SUB",NA,NA,NA,NA,600,4072,2149857,"PA3"
"BARTHOL2.IN2-1042","INF","SUB",NA,NA,NA,NA,600,5402,1872173,"PA3"
"BARTHOL2.IN2-1062","FEAS","SUB",44,40,4,4,600,10084,2157121,"PA3"
"BARTHOL2.IN2-1092","INF","SUB",NA,NA,NA,NA,600,17038,3075157,"PA3"
"BARTHOL2.IN2-1122","FEAS","SUB",58,38,20,20,600.32,28052,1836001,"PA3"
"BARTHOL2.IN2-1152","FEAS","SUB",49,37,12,12,604.13,14681,1663630,"PA3"
"BARTHOL2.IN2-1182","FEAS","SUB",37,36,1,1,601.48,30433,3245811,"PA3"
"BARTHOL2.IN2-1212","INF","SUB",NA,NA,NA,NA,601.54,15773,1671997,"PA3"
"BARTHOL2.IN2-1252","FEAS","SUB",36,34,2,2,600.01,31375,3563620,"PA3"
"BARTHOL2.IN2-1292","FEAS","SUB",34,33,1,1,600.1,330997,5652375,"PA3"
"BARTHOL2.IN2-1332","INF","SUB",NA,NA,NA,NA,600.19,28773,2896578,"PA3"
"BARTHOL2.IN2-1372","FEAS","SUB",32,31,1,1,600.59,62034,4567116,"PA3"
"BARTHOL2.IN2-1422","FEAS","SUB",31,30,1,1,600.01,91214,6359650,"PA3"
"BARTHOL2.IN2-1462","FEAS","SUB",30,29,1,1,600,43033,6406065,"PA3"
"BARTHOL2.IN2-1522","FEAS","SUB",29,28,1,1,600.95,70361,6124332,"PA3"
