"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"WARNECKE.IN2-199","FEAS","OPT",84,83,0,0,600,78727,12746833,"NF2"
"WARNECKE.IN2-209","FEAS","OPT",79,78,0,0,600,70489,11330584,"NF2"
"WARNECKE.IN2-219","FEAS","OPT",76,75,0,0,600.01,118158,12515867,"NF2"
"WARNECKE.IN2-229","FEAS","OPT",73,72,0,0,600,89208,12935335,"NF2"
"WARNECKE.IN2-239","FEAS","SUB",70,68,1,1,600,97782,12272045,"NF2"
"WARNECKE.IN2-249","PROV","OPT",66,66,0,0,92.61,22446,1597430,"NF2"
"WARNECKE.IN2-259","FEAS","SUB",65,64,1,1,600,67143,11759530,"NF2"
"WARNECKE.IN2-269","FEAS","OPT",64,61,0,0,600.1,58077,9228513,"NF2"
"WARNECKE.IN2-279","FEAS","OPT",60,59,0,0,600,61263,9429551,"NF2"
"WARNECKE.IN2-289","FEAS","OPT",59,57,0,0,600.09,50999,8306888,"NF2"
"WARNECKE.IN2-299","FEAS","SUB",57,55,1,1,600.09,64835,8932140,"NF2"
"WEE-MAG.IN2-39","PROV","OPT",500,500,0,0,0.06,0,212,"NF2"
"WEE-MAG.IN2-49","PROV","OPT",375,375,0,0,0.06,115,805,"NF2"
"WEE-MAG.IN2-59","PROV","OPT",300,300,0,0,0.14,366,2005,"NF2"
"WEE-MAG.IN2-69","PROV","OPT",250,250,0,0,0.26,361,5461,"NF2"
"WEE-MAG.IN2-79","PROV","OPT",215,215,0,0,0.25,497,3777,"NF2"
"WEE-MAG.IN2-89","PROV","OPT",188,188,0,0,0.33,675,5915,"NF2"
"WEE-MAG.IN2-99","PROV","OPT",167,167,0,0,2.49,5178,50032,"NF2"
"WEE-MAG.IN2-109","PROV","OPT",150,150,0,0,0.74,933,7936,"NF2"
"WEE-MAG.IN2-119","PROV","OPT",137,137,0,0,2.46,3006,22040,"NF2"
"WEE-MAG.IN2-129","PROV","OPT",125,125,0,0,9.1,16406,153573,"NF2"
"WEE-MAG.IN2-139","PROV","OPT",116,116,0,0,2.28,1254,14979,"NF2"
"WEE-MAG.IN2-149","PROV","OPT",108,108,0,0,291.52,453795,7069841,"NF2"
"WEE-MAG.IN2-159","PROV","OPT",100,100,0,0,5.99,2906,90462,"NF2"
"WEE-MAG.IN2-169","PROV","OPT",94,94,0,0,4.47,6406,44661,"NF2"
"WEE-MAG.IN2-179","PROV","OPT",89,89,0,0,365.76,505930,9461646,"NF2"
"WEE-MAG.IN2-189","FEAS","SUB",87,85,0,3,600.01,52004,8931108,"NF2"
"WEE-MAG.IN2-199","FEAS","SUB",85,80,1,1,600.1,152278,7666674,"NF2"
"WEE-MAG.IN2-209","PROV","OPT",77,77,0,0,177.98,32625,3144435,"NF2"
"WEE-MAG.IN2-219","PROV","OPT",72,72,0,0,18.44,11673,261673,"NF2"
"WEE-MAG.IN2-229","PROV","OPT",69,69,0,0,11.45,5408,159116,"NF2"
"WEE-MAG.IN2-239","FEAS","OPT",67,66,0,0,600.1,67078,5077413,"NF2"
"WEE-MAG.IN2-249","PROV","OPT",66,66,0,0,60.46,16673,725052,"NF2"
"WEE-MAG.IN2-259","PROV","OPT",65,65,0,0,257.69,69893,3016794,"NF2"
"WEE-MAG.IN2-269","FEAS","OPT",65,63,0,0,600.18,96628,5335080,"NF2"
"WEE-MAG.IN2-279","PROV","OPT",65,65,0,0,250.86,16909,1830694,"NF2"
"WEE-MAG.IN2-289","FEAS","SUB",64,58,0,1,600.14,86334,5063100,"NF2"
"WEE-MAG.IN2-299","PROV","OPT",63,63,0,0,308.31,131265,5230274,"NF2"
"WEE-MAG.IN2-309","PROV","OPT",56,56,0,0,44.76,6112,195758,"NF2"
"LUTZ3.IN2-39","PROV","OPT",548,548,0,0,0.07,0,264,"NF2"
"LUTZ3.IN2-49","PROV","OPT",411,411,0,0,0.22,743,9995,"NF2"
"LUTZ3.IN2-59","PROV","OPT",329,329,0,0,0.08,4,385,"NF2"
"LUTZ3.IN2-69","PROV","OPT",275,275,0,0,0.45,2114,17556,"NF2"
"LUTZ3.IN2-79","PROV","OPT",236,236,0,0,0.55,606,11165,"NF2"
"LUTZ3.IN2-89","PROV","OPT",207,207,0,0,0.83,3165,26754,"NF2"
"LUTZ3.IN2-99","PROV","OPT",184,184,0,0,1.48,3003,47437,"NF2"
"LUTZ3.IN2-109","PROV","OPT",165,165,0,0,1.14,2204,34091,"NF2"
"LUTZ3.IN2-119","PROV","OPT",151,151,0,0,2.98,12442,100874,"NF2"
"LUTZ3.IN2-129","PROV","OPT",138,138,0,0,1.78,4113,32655,"NF2"
"LUTZ3.IN2-139","PROV","OPT",128,128,0,0,1.92,1760,41767,"NF2"
"LUTZ3.IN2-149","PROV","OPT",118,118,0,0,10.52,21210,235596,"NF2"
"LUTZ3.IN2-159","PROV","OPT",110,110,0,0,8.62,28486,205541,"NF2"
"LUTZ3.IN2-169","PROV","OPT",105,105,0,0,17.13,25944,492188,"NF2"
"LUTZ3.IN2-179","PROV","OPT",98,98,0,0,3.82,2242,53384,"NF2"
"LUTZ3.IN2-189","PROV","OPT",93,93,0,0,10.34,7926,208310,"NF2"
"LUTZ3.IN2-199","PROV","OPT",89,89,0,0,10.52,6361,189058,"NF2"
"LUTZ3.IN2-209","PROV","OPT",85,85,0,0,19.15,10068,370040,"NF2"
"LUTZ3.IN2-219","PROV","OPT",80,80,0,0,12.45,3381,146533,"NF2"
"LUTZ3.IN2-229","PROV","OPT",76,76,0,0,10.14,3210,130340,"NF2"
"LUTZ3.IN2-239","PROV","OPT",74,74,0,0,13.33,4623,140417,"NF2"
"MUKHERJE.IN2-39","PROV","OPT",1403,1403,0,0,0.07,0,196,"NF2"
"MUKHERJE.IN2-49","PROV","OPT",1052,1052,0,0,0.23,180,2253,"NF2"
"MUKHERJE.IN2-59","PROV","OPT",844,844,0,0,0.58,979,12534,"NF2"
"MUKHERJE.IN2-69","PROV","OPT",704,704,0,0,0.46,5,862,"NF2"
"MUKHERJE.IN2-79","PROV","OPT",621,621,0,0,0.81,181,3459,"NF2"
"MUKHERJE.IN2-89","PROV","OPT",532,532,0,0,2.99,9809,42235,"NF2"
"MUKHERJE.IN2-99","PROV","OPT",471,471,0,0,2.1,1650,14469,"NF2"
"MUKHERJE.IN2-109","PROV","OPT",424,424,0,0,1.21,963,21274,"NF2"
"MUKHERJE.IN2-119","PROV","OPT",391,391,0,0,4.81,15537,56613,"NF2"
"MUKHERJE.IN2-129","PROV","OPT",358,358,0,0,2.99,2060,24838,"NF2"
"MUKHERJE.IN2-139","FEAS","SUB",326,325,1,1,600,1317986,8958254,"NF2"
"MUKHERJE.IN2-149","PROV","OPT",311,311,0,0,5.48,2142,38706,"NF2"
"MUKHERJE.IN2-159","PROV","OPT",288,288,0,0,595.68,1627031,9379205,"NF2"
"MUKHERJE.IN2-169","PROV","OPT",268,268,0,0,11.37,8434,144781,"NF2"
"MUKHERJE.IN2-179","PROV","OPT",251,251,0,0,6.48,1176,30908,"NF2"
"MUKHERJE.IN2-189","PROV","OPT",239,239,0,0,6.21,1422,40211,"NF2"
"MUKHERJE.IN2-199","PROV","OPT",226,226,0,0,5.26,787,21542,"NF2"
"MUKHERJE.IN2-209","FEAS","SUB",221,220,1,1,600,1220025,8524329,"NF2"
"MUKHERJE.IN2-219","PROV","OPT",208,208,0,0,7.97,2264,39719,"NF2"
"MUKHERJE.IN2-229","FEAS","SUB",201,200,1,1,600.01,1065737,9408694,"NF2"
"MUKHERJE.IN2-239","PROV","OPT",189,189,0,0,245.43,416568,2998560,"NF2"
"MUKHERJE.IN2-249","PROV","OPT",179,179,0,0,33.62,26018,228404,"NF2"
"MUKHERJE.IN2-259","PROV","OPT",172,172,0,0,35.9,17744,213802,"NF2"
"MUKHERJE.IN2-269","PROV","OPT",171,171,0,0,11.99,863,49485,"NF2"
"BARTHOLD.IN2-39","PROV","OPT",1878,1878,0,0,0.11,141,2821,"NF2"
"BARTHOLD.IN2-49","PROV","OPT",1409,1409,0,0,0.09,5,354,"NF2"
"BARTHOLD.IN2-59","PROV","OPT",1127,1127,0,0,0.3,231,3200,"NF2"
"BARTHOLD.IN2-69","PROV","OPT",939,939,0,0,1.44,1620,36309,"NF2"
"BARTHOLD.IN2-79","PROV","OPT",805,805,0,0,0.69,461,9269,"NF2"
"BARTHOLD.IN2-89","PROV","OPT",705,705,0,0,0.76,564,10754,"NF2"
"BARTHOLD.IN2-99","PROV","OPT",626,626,0,0,132.75,301659,2634930,"NF2"
"BARTHOLD.IN2-109","PROV","OPT",564,564,0,0,1.08,250,8152,"NF2"
"BARTHOLD.IN2-119","PROV","OPT",513,513,0,0,1.47,1350,17771,"NF2"
"BARTHOLD.IN2-129","PROV","OPT",470,470,0,0,12.39,16035,86540,"NF2"
"BARTHOLD.IN2-139","PROV","OPT",434,434,0,0,6.68,3929,51088,"NF2"
"BARTHOLD.IN2-149","PROV","OPT",403,403,0,0,70.11,125460,874774,"NF2"
"BARTHOLD.IN2-159","PROV","OPT",383,383,0,0,0.8,42,2417,"NF2"
"BARTHOL2.IN2-279","FEAS","SUB",158,157,1,1,600.14,256936,4284906,"NF2"
"BARTHOL2.IN2-289","FEAS","SUB",153,152,1,1,600.05,207268,6381968,"NF2"
"BARTHOL2.IN2-299","FEAS","SUB",148,146,2,2,600.05,299161,7216765,"NF2"
"BARTHOL2.IN2-309","PROV","OPT",142,142,0,0,78.64,30922,381285,"NF2"
"BARTHOL2.IN2-319","FEAS","SUB",138,137,1,1,600.2,179782,3820795,"NF2"
"BARTHOL2.IN2-329","FEAS","SUB",135,133,2,2,600.37,197626,3909843,"NF2"
"BARTHOL2.IN2-339","FEAS","SUB",130,129,1,1,600.3,153278,3832091,"NF2"
"BARTHOL2.IN2-349","FEAS","SUB",127,125,2,2,600.05,208408,5277042,"NF2"
"BARTHOL2.IN2-359","FEAS","SUB",123,121,2,2,600.18,258174,4691612,"NF2"
"BARTHOL2.IN2-369","FEAS","SUB",120,118,2,2,600.15,173899,4210210,"NF2"
"BARTHOL2.IN2-379","FEAS","SUB",117,115,2,2,600.47,236355,4393741,"NF2"
"BARTHOL2.IN2-389","FEAS","SUB",114,112,2,2,600.37,128207,3843912,"NF2"
"BARTHOL2.IN2-399","FEAS","SUB",111,109,2,2,600.16,210408,3983356,"NF2"
"BARTHOL2.IN2-409","FEAS","SUB",109,106,3,3,600.24,188552,4049110,"NF2"
"BARTHOL2.IN2-419","FEAS","SUB",106,104,2,2,600.09,160467,4888007,"NF2"
"BARTHOL2.IN2-429","FEAS","SUB",104,101,3,3,600.64,83101,3705592,"NF2"
"BARTHOL2.IN2-439","FEAS","SUB",101,99,2,2,600.11,103151,6047408,"NF2"
"BARTHOL2.IN2-449","FEAS","SUB",100,97,3,3,600.57,104185,3296363,"NF2"
"BARTHOL2.IN2-459","FEAS","SUB",97,95,2,2,600.1,175735,6367539,"NF2"
"BARTHOL2.IN2-469","FEAS","SUB",95,93,2,2,600.66,79503,3234057,"NF2"
"BARTHOL2.IN2-479","FEAS","SUB",93,91,2,2,600.01,69084,3851349,"NF2"
"BARTHOL2.IN2-489","FEAS","SUB",92,89,3,3,600.82,107560,2938862,"NF2"
"BARTHOL2.IN2-499","FEAS","SUB",90,87,3,3,600.09,143033,5015308,"NF2"
"BARTHOL2.IN2-509","FEAS","SUB",88,85,3,3,600.4,102286,3079642,"NF2"
"BARTHOL2.IN2-519","FEAS","SUB",86,84,2,2,600.08,190296,4933214,"NF2"
"SCHOLL.IN2-259","FEAS","SUB",2801,2787,14,14,600.08,214059,5663096,"NF2"
"SCHOLL.IN2-269","FEAS","SUB",2690,2680,10,10,600.08,85479,5691105,"NF2"
"SCHOLL.IN2-279","FEAS","SUB",2598,2580,18,18,600.06,81307,4885836,"NF2"
"SCHOLL.IN2-289","FEAS","SUB",2507,2488,19,19,600.08,169940,6432419,"NF2"
"SCHOLL.IN2-299","FEAS","SUB",2413,2402,11,11,600.12,85707,4719649,"NF2"
"SCHOLL.IN2-309","FEAS","SUB",2334,2322,12,12,601.26,68345,3346640,"NF2"
"SCHOLL.IN2-319","FEAS","SUB",2269,2247,22,22,600.08,121281,5507168,"NF2"
"SCHOLL.IN2-329","FEAS","SUB",2200,2177,23,23,603.04,46958,2097364,"NF2"
"SCHOLL.IN2-339","FEAS","SUB",2126,2111,15,15,600.13,111534,6436452,"NF2"
"SCHOLL.IN2-349","FEAS","SUB",2070,2049,21,21,600.14,123044,6232230,"NF2"
"SCHOLL.IN2-359","FEAS","SUB",2008,1991,17,17,600.01,46089,3142068,"NF2"
"SCHOLL.IN2-369","FEAS","SUB",1957,1935,22,22,600.09,68849,3532591,"NF2"
"SCHOLL.IN2-379","FEAS","SUB",1897,1883,14,14,600.13,90609,5716935,"NF2"
"SCHOLL.IN2-389","FEAS","SUB",1851,1834,17,17,601.01,59349,2756450,"NF2"
"SCHOLL.IN2-399","FEAS","SUB",1801,1787,14,14,600.5,76487,3377339,"NF2"
"SCHOLL.IN2-409","FEAS","SUB",1762,1742,20,20,600.12,105531,5146447,"NF2"
"SCHOLL.IN2-419","FEAS","SUB",1719,1699,19,19,600.16,62076,3711798,"NF2"
"SCHOLL.IN2-429","FEAS","SUB",1681,1659,22,22,600.29,26921,2256920,"NF2"
"SCHOLL.IN2-439","FEAS","SUB",1641,1620,20,20,604.1,25840,1607393,"NF2"
"SCHOLL.IN2-449","FEAS","SUB",1603,1584,19,19,600.15,75121,4392366,"NF2"
"SCHOLL.IN2-459","FEAS","SUB",1568,1548,19,19,602.83,35226,1638076,"NF2"
"SCHOLL.IN2-469","FEAS","SUB",1539,1515,24,24,600.75,26047,1783442,"NF2"
"SCHOLL.IN2-479","FEAS","SUB",1506,1483,23,23,600.91,26760,1625851,"NF2"
"SCHOLL.IN2-489","FEAS","SUB",1476,1452,24,24,600.22,58391,4031540,"NF2"
"SCHOLL.IN2-499","FEAS","SUB",1445,1422,22,22,600.25,57796,3654694,"NF2"
"SCHOLL.IN2-509","FEAS","SUB",1416,1394,22,22,600.22,48615,2814024,"NF2"
"SCHOLL.IN2-519","FEAS","SUB",1450,1386,64,64,600.02,1288,438633,"NF2"
"SCHOLL.IN2-529","FEAS","SUB",1465,1350,79,79,600.03,887,248727,"NF2"
"BUXEY.IN2-710","PROV","OPT",47,47,0,0,0.25,902,8947,"NF3"
"BUXEY.IN2-810","PROV","OPT",41,41,0,0,0.11,175,2446,"NF3"
"BUXEY.IN2-910","PROV","OPT",37,37,0,0,0.16,190,3098,"NF3"
"BUXEY.IN2-1010","PROV","OPT",34,34,0,0,0.11,44,853,"NF3"
"BUXEY.IN2-1110","PROV","OPT",32,32,0,0,3.08,8892,172093,"NF3"
"BUXEY.IN2-1210","PROV","OPT",28,28,0,0,0.22,135,3399,"NF3"
"BUXEY.IN2-1310","PROV","OPT",27,27,0,0,1.89,1494,86403,"NF3"
"BUXEY.IN2-1410","PROV","OPT",25,25,0,0,0.12,0,295,"NF3"
"GUNTHER.IN2-610","PROV","OPT",84,84,0,0,0.06,0,242,"NF3"
"GUNTHER.IN2-710","PROV","OPT",72,72,0,0,0.24,517,7215,"NF3"
"GUNTHER.IN2-810","PROV","OPT",63,63,0,0,0.39,1505,16499,"NF3"
"GUNTHER.IN2-910","PROV","OPT",54,54,0,0,0.1,0,281,"NF3"
"GUNTHER.IN2-1010","PROV","OPT",50,50,0,0,1.19,3203,59668,"NF3"
"GUNTHER.IN2-1110","PROV","OPT",48,48,0,0,0.96,2002,38963,"NF3"
"GUNTHER.IN2-1210","PROV","OPT",44,44,0,0,2.19,2979,81675,"NF3"
"GUNTHER.IN2-1310","PROV","OPT",42,42,0,0,1.16,3054,48349,"NF3"
"GUNTHER.IN2-1410","PROV","OPT",40,40,0,0,0.16,0,483,"NF3"
"GUNTHER.IN2-1510","PROV","OPT",40,40,0,0,0.14,0,299,"NF3"
"KILBRID.IN2-310","PROV","OPT",184,184,0,0,0.04,0,71,"NF3"
"KILBRID.IN2-410","PROV","OPT",138,138,0,0,0.05,0,124,"NF3"
"KILBRID.IN2-510","PROV","OPT",111,111,0,0,0.05,0,123,"NF3"
"KILBRID.IN2-610","PROV","OPT",92,92,0,0,0.13,0,210,"NF3"
"KILBRID.IN2-710","PROV","OPT",79,79,0,0,0.07,0,164,"NF3"
"KILBRID.IN2-810","PROV","OPT",69,69,0,0,0.16,144,1788,"NF3"
"KILBRID.IN2-910","PROV","OPT",62,62,0,0,0.18,77,1723,"NF3"
"KILBRID.IN2-1010","PROV","OPT",56,56,0,0,0.19,40,1123,"NF3"
"KILBRID.IN2-1110","PROV","OPT",55,55,0,0,0.15,0,461,"NF3"
"LUTZ1.IN2-810","PROV","OPT",1860,1860,0,0,1.97,6233,30104,"NF3"
"LUTZ1.IN2-910","PROV","OPT",1638,1638,0,0,1.26,2684,14813,"NF3"
"LUTZ1.IN2-1010","PROV","OPT",1526,1526,0,0,1.89,1321,11037,"NF3"
"LUTZ1.IN2-1110","PROV","OPT",1400,1400,0,0,0.54,0,170,"NF3"
"LUTZ1.IN2-1210","PROV","OPT",1400,1400,0,0,0.56,0,182,"NF3"
"LUTZ2.IN2-910","PROV","OPT",54,54,0,0,0.36,0,995,"NF3"
"LUTZ2.IN2-1010","PROV","OPT",49,49,0,0,0.35,0,1118,"NF3"
"LUTZ2.IN2-1110","PROV","OPT",45,45,0,0,0.3,0,887,"NF3"
"LUTZ2.IN2-1210","PROV","OPT",41,41,0,0,0.45,0,1405,"NF3"
"LUTZ2.IN2-1310","PROV","OPT",38,38,0,0,0.79,17,3138,"NF3"
"LUTZ2.IN2-1410","PROV","OPT",35,35,0,0,0.6,0,1497,"NF3"
"LUTZ2.IN2-1510","PROV","OPT",33,33,0,0,0.56,0,1671,"NF3"
"LUTZ2.IN2-1610","PROV","OPT",31,31,0,0,0.51,0,1816,"NF3"
"LUTZ2.IN2-1710","PROV","OPT",29,29,0,0,3.7,1504,56129,"NF3"
"LUTZ2.IN2-1810","PROV","OPT",28,28,0,0,2.42,91,13498,"NF3"
"LUTZ2.IN2-1910","PROV","OPT",26,26,0,0,1.05,0,2907,"NF3"
"LUTZ2.IN2-2010","PROV","OPT",25,25,0,0,0.94,0,2405,"NF3"
"LUTZ2.IN2-2110","PROV","OPT",24,24,0,0,0.99,157,5422,"NF3"
"LUTZ2.IN2-2210","PROV","OPT",23,23,0,0,3.6,1430,39570,"NF3"
"LUTZ2.IN2-2310","PROV","OPT",22,22,0,0,2.19,308,18451,"NF3"
"LUTZ2.IN2-2410","PROV","OPT",21,21,0,0,4.98,1568,54909,"NF3"
"LUTZ2.IN2-2510","PROV","OPT",20,20,0,0,14.23,4919,204640,"NF3"
"LUTZ2.IN2-2610","PROV","OPT",19,19,0,0,7.48,4156,80828,"NF3"
"LUTZ2.IN2-2710","PROV","OPT",19,19,0,0,4.55,183,14915,"NF3"
"LUTZ2.IN2-2810","PROV","OPT",18,18,0,0,12.74,16640,132358,"NF3"
"SAWYER30.IN2-710","PROV","OPT",47,47,0,0,0.09,316,2596,"NF3"
"SAWYER30.IN2-810","PROV","OPT",41,41,0,0,0.07,54,851,"NF3"
"SAWYER30.IN2-910","PROV","OPT",37,37,0,0,0.17,370,4180,"NF3"
"SAWYER30.IN2-1010","PROV","OPT",34,34,0,0,2.13,4229,113775,"NF3"
"SAWYER30.IN2-1110","PROV","OPT",31,31,0,0,1.01,2312,42141,"NF3"
"SAWYER30.IN2-1210","PROV","OPT",28,28,0,0,0.93,1857,31826,"NF3"
"SAWYER30.IN2-1310","PROV","OPT",26,26,0,0,0.5,363,15612,"NF3"
"SAWYER30.IN2-1410","PROV","OPT",25,25,0,0,0.12,4,373,"NF3"
"TONGE70.IN2-310","PROV","OPT",1170,1170,0,0,0.82,404,1610,"NF3"
"TONGE70.IN2-410","PROV","OPT",878,878,0,0,0.18,0,121,"NF3"
"TONGE70.IN2-510","PROV","OPT",702,702,0,0,0.95,3519,17584,"NF3"
"TONGE70.IN2-610","PROV","OPT",585,585,0,0,2.63,15483,59540,"NF3"
"TONGE70.IN2-710","PROV","OPT",502,502,0,0,1.41,1854,24715,"NF3"
"TONGE70.IN2-810","PROV","OPT",439,439,0,0,0.85,1481,12870,"NF3"
"TONGE70.IN2-910","PROV","OPT",391,391,0,0,10.39,42664,280106,"NF3"
"TONGE70.IN2-1010","PROV","OPT",352,352,0,0,300.75,619803,6571154,"NF3"
"TONGE70.IN2-1110","PROV","OPT",320,320,0,0,2.51,2902,35419,"NF3"
"TONGE70.IN2-1210","PROV","OPT",294,294,0,0,215.5,373980,7533946,"NF3"
"TONGE70.IN2-1310","PROV","OPT",271,271,0,0,58.48,40387,1173762,"NF3"
"TONGE70.IN2-1410","FEAS","SUB",252,251,1,1,600,367739,11913356,"NF3"
"TONGE70.IN2-1510","PROV","OPT",235,235,0,0,173.49,107129,4442702,"NF3"
"TONGE70.IN2-1610","FEAS","OPT",221,220,0,0,600,155269,11364971,"NF3"
"TONGE70.IN2-1710","FEAS","OPT",208,207,0,0,600,502397,10034227,"NF3"
"TONGE70.IN2-1810","PROV","OPT",196,196,0,0,112.04,44175,2047309,"NF3"
"TONGE70.IN2-1910","PROV","OPT",186,186,0,0,584.35,95525,8846547,"NF3"
"TONGE70.IN2-2010","PROV","OPT",177,177,0,0,37.11,25417,792666,"NF3"
"TONGE70.IN2-2110","PROV","OPT",170,170,0,0,36.86,19820,713740,"NF3"
"TONGE70.IN2-2210","FEAS","SUB",163,160,1,1,600,70438,8808808,"NF3"
"TONGE70.IN2-2310","PROV","OPT",156,156,0,0,7.21,5346,102034,"NF3"
"TONGE70.IN2-2410","PROV","OPT",156,156,0,0,1.88,524,10910,"NF3"
"TONGE70.IN2-2510","PROV","OPT",156,156,0,0,1.34,45,3598,"NF3"
"ARC83.IN2-310","PROV","OPT",25236,25236,0,0,2.84,0,245,"NF3"
"ARC83.IN2-410","PROV","OPT",18927,18927,0,0,21.11,42630,211064,"NF3"
"ARC83.IN2-510","PROV","OPT",15142,15142,0,0,160.98,1172678,5333456,"NF3"
"ARC83.IN2-610","PROV","OPT",12620,12620,0,0,21.71,62717,273896,"NF3"
"ARC83.IN2-710","FEAS","SUB",10828,10826,2,2,600.02,1409078,12960114,"NF3"
"ARC83.IN2-810","PROV","OPT",9554,9554,0,0,299.39,719016,5166657,"NF3"
"ARC83.IN2-910","PROV","OPT",8499,8499,0,0,134.28,224086,2601930,"NF3"
"ARC83.IN2-1010","PROV","OPT",7580,7580,0,0,473.58,402282,5628283,"NF3"
"ARC83.IN2-1110","FEAS","SUB",7091,7084,7,7,600,638209,10983138,"NF3"
"ARC83.IN2-1210","FEAS","SUB",6420,6412,8,8,600.01,283854,7495995,"NF3"
"ARC83.IN2-1310","PROV","OPT",5864,5864,0,0,152.43,146896,2677671,"NF3"
"ARC83.IN2-1410","PROV","OPT",5441,5441,0,0,80.23,61477,1517548,"NF3"
"ARC83.IN2-1510","FEAS","SUB",5110,5104,6,6,600.01,199570,7652979,"NF3"
"ARC83.IN2-1610","PROV","OPT",4850,4850,0,0,41.53,32497,584346,"NF3"
"ARC83.IN2-1710","FEAS","SUB",4561,4507,45,45,600.05,127055,6774022,"NF3"
"ARC83.IN2-1810","FEAS","SUB",4361,4310,44,44,600.05,109453,5645295,"NF3"
"ARC83.IN2-1910","FEAS","SUB",4126,4067,58,58,600.09,76730,5722436,"NF3"
"ARC83.IN2-2010","FEAS","SUB",3917,3870,35,35,600.08,85556,6669333,"NF3"
"ARC83.IN2-2110","PROV","OPT",3691,3691,0,0,44.51,24718,487148,"NF3"
"ARC83.IN2-2210","PROV","OPT",3691,3691,0,0,7.74,0,2070,"NF3"
"ARC111.IN2-310","PROV","OPT",50133,50133,0,0,30.94,1844,3631,"NF3"
"ARC111.IN2-410","PROV","OPT",37600,37600,0,0,6.22,310,2457,"NF3"
"ARC111.IN2-510","PROV","OPT",30080,30080,0,0,10.05,5543,22541,"NF3"
"ARC111.IN2-610","PROV","OPT",25067,25067,0,0,29.19,51045,375793,"NF3"
"ARC111.IN2-710","PROV","OPT",21486,21486,0,0,25.57,19270,56553,"NF3"
"ARC111.IN2-810","PROV","OPT",18800,18800,0,0,366.43,1089340,10401220,"NF3"
"ARC111.IN2-910","FEAS","SUB",16713,16711,2,2,600.02,1869296,10056597,"NF3"
"ARC111.IN2-1010","FEAS","SUB",15042,15040,2,2,600.02,1440080,10247066,"NF3"
"ARC111.IN2-1110","FEAS","SUB",13675,13673,2,2,600.02,504762,8795411,"NF3"
"ARC111.IN2-1210","FEAS","SUB",12537,12534,3,3,600.05,474938,9031876,"NF3"
"ARC111.IN2-1310","FEAS","SUB",11576,11570,6,6,600.03,1345219,10367024,"NF3"
"ARC111.IN2-1410","FEAS","SUB",10752,10746,5,5,600.03,704192,13112363,"NF3"
"ARC111.IN2-1510","FEAS","SUB",10044,10033,9,9,600.06,279151,7523197,"NF3"
"ARC111.IN2-1610","FEAS","SUB",9424,9411,12,12,600.04,186763,7714841,"NF3"
"ARC111.IN2-1710","FEAS","SUB",9000,8847,145,145,600.26,198092,1455151,"NF3"
"ARC111.IN2-1810","FEAS","SUB",8377,8376,0,1,600.01,200870,8336373,"NF3"
"ARC111.IN2-1910","FEAS","SUB",7959,7920,37,39,600.02,82331,5410691,"NF3"
"ARC111.IN2-2010","FEAS","SUB",7545,7520,21,25,600.02,99200,5717289,"NF3"
"ARC111.IN2-2110","FEAS","SUB",7210,7181,23,29,600.01,61099,5286710,"NF3"
"ARC111.IN2-2210","FEAS","SUB",6918,6839,62,79,600.17,75093,3268026,"NF3"
"ARC111.IN2-2310","FEAS","SUB",6614,6551,54,63,600.01,57883,4573155,"NF3"
"ARC111.IN2-2410","FEAS","SUB",6369,6273,87,96,600.03,72227,4604922,"NF3"
"ARC111.IN2-2510","FEAS","SUB",6125,6087,24,40,600.14,69717,4723220,"NF3"
"ARC111.IN2-2610","FEAS","SUB",5920,5840,65,76,600.02,90250,5647587,"NF3"
"ARC111.IN2-2710","PROV","OPT",5689,5689,0,0,81.75,24767,192671,"NF3"
"HAHN.IN2-310","PROV","OPT",4787,4787,0,0,0.46,0,183,"NF3"
"HAHN.IN2-410","PROV","OPT",3677,3677,0,0,1.94,818,1456,"NF3"
"HAHN.IN2-510","PROV","OPT",2823,2823,0,0,1.29,114,985,"NF3"
"HAHN.IN2-610","PROV","OPT",2400,2400,0,0,0.81,24,405,"NF3"
"HAHN.IN2-710","PROV","OPT",2336,2336,0,0,1.18,649,3165,"NF3"
"HAHN.IN2-810","PROV","OPT",1907,1907,0,0,2.6,777,2661,"NF3"
"HAHN.IN2-910","PROV","OPT",1827,1827,0,0,1.24,0,448,"NF3"
"HAHN.IN2-1010","PROV","OPT",1775,1775,0,0,1.12,0,1057,"NF3"
"WARNECKE.IN2-310","PROV","OPT",516,516,0,0,0.15,0,244,"NF3"
"WARNECKE.IN2-410","PROV","OPT",387,387,0,0,0.5,2373,10236,"NF3"
"WARNECKE.IN2-510","PROV","OPT",310,310,0,0,0.3,261,1855,"NF3"
"WARNECKE.IN2-610","PROV","OPT",258,258,0,0,1.03,2949,24314,"NF3"
"WARNECKE.IN2-710","PROV","OPT",222,222,0,0,0.56,810,9466,"NF3"
"WARNECKE.IN2-810","PROV","OPT",194,194,0,0,2.58,4962,66440,"NF3"
"WARNECKE.IN2-910","PROV","OPT",172,172,0,0,210.02,1006217,8452663,"NF3"
"WARNECKE.IN2-1010","PROV","OPT",155,155,0,0,2.37,3930,52578,"NF3"
"WARNECKE.IN2-1110","PROV","OPT",142,142,0,0,189.14,253042,4875693,"NF3"
"WARNECKE.IN2-1210","PROV","OPT",130,130,0,0,187.32,163463,5331056,"NF3"
